duration_ms,explicit,name,popularity,uri,isrc
194213,False,Candyman,60,spotify:track:5lUTzPuiloBHm1qEaJcJfF,USRC10600413
198800,False,Toxic,80,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,USJI10301005
278573,False,Forever,72,spotify:track:3NZJlJemX3mzjf56MqC5ML,USJI10800113
235213,False,Hey Ya!,79,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,USAR10300924
292373,True,Fergalicious,57,spotify:track:6Q44rxzH39y2tjic98Spo5,USUM70609117
201546,False,Break Your Heart,65,spotify:track:7ElF5zxOwYP4qVSWVvse3W,GBUM70908662
245000,False,The Anthem,52,spotify:track:6TVhP2a7ESba4pR5ePflRw,USTV10701050
293053,True,Don't Matter,70,spotify:track:7I6DceMT3utDOHjcYCbrr4,USUM70615300
216466,False,Your Love,78,spotify:track:0WoFs3EdGOx58yX5BtXvOa,USSM10100176
81826,False,Wir haben Grund zum Feiern,53,spotify:track:6JNoitg85V9P8D40BAQnZz,DEQ021802978
245466,False,Rock This Party (Everybody Dance Now),66,spotify:track:5qiIxojpo8YTFgOOcDuOaB,FR4E40500380
189010,False,Demijah,7,spotify:track:1Upuqv6QHqDasx4aQgPRpo,QZFYZ1900415
274773,False,Ma Baker,41,spotify:track:4wr2LEc4Inxv0M1Fch9uVj,DED167700026
226240,False,Kiss,69,spotify:track:62LJFaYihsdVrrkgUOJC05,USWB19903319
222212,False,Lass sie tanzen (Square Dance) - The Titans Remix,10,spotify:track:2j51AnHfRRztECOmFafqYN,DETO31600153
160720,True,BEST ON EARTH (feat. BIA) - Bonus,60,spotify:track:0xKBkLcF71uUQeTA7FSu4A,USSM11913145
141428,False,Push It,32,spotify:track:3xgBtYE6kcKWopzO4BhND4,DEN061901647
243160,False,Push The Feeling On - Mk Dub Revisited Edit,62,spotify:track:1EWsVHU4FNAdtN4R8FETag,GBANY9500081
191684,False,3AM,45,spotify:track:1Xy3l3q7GuHQ2N1QEuRYTt,GB5P51800269
224030,False,Ain't My Fault,63,spotify:track:0ADG9OgdVTL7fgREP75BrZ,USSM11607151
263373,True,Too Good,69,spotify:track:3BtuIIrQlkujKPuWF2B85z,USCM51600088
292586,False,Waiting All Night (feat. Ella Eyre),62,spotify:track:6yraFyhgbavO2amB2lhpfi,GBAHS1200493
223921,False,Saturday Night - Radio Edit,32,spotify:track:3M1q2Wy2dAKiWV6oE6Koou,IT00D9400208
167540,True,Boys Ain't Shit - Joe Stone Remix,29,spotify:track:5U4fP3QAAIoKsjYulpr1Rt,USRC12001506
210815,False,Open (feat. Moksi & Jonna Fraser),29,spotify:track:3y6R8Mb5G0VKpfEJCAvOCI,USZ4V1700028
185250,False,Millionaire (feat. Nelly),40,spotify:track:4eZDxVUfm37N7ncCi0t94Y,GBHMU1600031
234374,True,VIDA LOCA,47,spotify:track:6c6Pr4ALb2SD7j7UnS5YDE,USSM12001584
224173,False,For You - Original Radio Edit,49,spotify:track:6jbglMwIqyg1G1N96COAsD,DEN060401868
235306,False,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),59,spotify:track:6QgkOxBXqVRjZ1JcIDbDYY,USJI11100153
241688,False,Take Me To Church,79,spotify:track:3dYD57lRAUcMHufyqn9GcI,IEACJ1300031
103880,True,Do It Like Me,35,spotify:track:2z7TDpBszrmiU4MLm9Ius6,USAT22002233
148229,True,Fantasy,65,spotify:track:1i36kkhmhBxf4lYJscg5zK,USAT21801529
189248,False,All Night Long - Original Mix,8,spotify:track:21OrxmQhKGV68f0RNo38k3,NLS241502649
188166,False,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,55,spotify:track:5dsk3uLRghh1WmuN21LEW8,SEWEE1900901
162162,False,Blackout (feat. Tory Lanez),33,spotify:track:3wtHVrLtWcoNLjNj9OyScM,RUB422001536
200893,False,Mad Love - Blinkie Remix,49,spotify:track:5qiQbOa6AFEO3P111y9Jry,GBUM71903154
185461,False,In My Bed,65,spotify:track:6XM53PbvlzhuNtJZtpl7RP,USUYG1283128
216391,False,Crying in the Club,62,spotify:track:1SJtlNRJDeYHioymcvsqev,USSM11704592
194454,True,Shubb Out,35,spotify:track:6q49CeDKOXOJjzYwDwnnHG,USQY51454197
203360,False,It's Like That,52,spotify:track:6qFEkCFsHB8rNerOBfY5Su,USIR20500028
164000,False,The Business,70,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,CYA112000624
189000,False,1999,55,spotify:track:05mAIVLkIWc2d1UBYZBCp8,GBAHS1800662
245098,False,"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",41,spotify:track:06JY9GFaHBQuFEvbO0Mhkc,USDM32100931
247426,False,Setting Fires,45,spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,USQX91602152
166932,False,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,63,spotify:track:3wLPRjw2XQpmowqXUXb3UF,NLC281211858
223869,False,Cola,68,spotify:track:1HrMWH5GUdK6Yi94rbANJA,GBCPZ1711555
405600,False,Paradise City,76,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,USGF18714806
190812,False,Hey Baby,29,spotify:track:0mAQoooWpMnIBnZLebMJa8,BEK011600227
225080,False,Criminal,66,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,USJI11100103
205245,True,Whatcha Gon Do - QUIX Remix,20,spotify:track:1yVSdy4jqzSgzeWgVaXL4p,USAT21903820
234053,False,Breathing,50,spotify:track:12HgZnRqGPwIZJD0gPsUor,USWB11102509
201707,False,Love Lies (with Normani),68,spotify:track:45Egmo7icyopuzJN0oMEdk,USRC11703646
196520,False,Wait a Minute!,74,spotify:track:0y60itmpH0aPKsFiGxmtnh,QMJMT1500801
192226,False,Don't Be So Shy - Filatov & Karas Remix,53,spotify:track:00vk0sEfb6mr2ehwSw0Uhn,RUA591500339
199301,True,Diamonds (with Normani),35,spotify:track:5dyx8J5jiuDLqRDVk2Qc7K,USAT22000164
219026,True,Ching A Ling,28,spotify:track:0EPoDDKBOuTwTA56l7hium,FR8GV1848140
256600,False,Dance Like We're Making Love,44,spotify:track:3biFdxByHgUhTbp2dG89zK,USSM11502977
200093,False,Cherry Pie,10,spotify:track:5lALACzKXA7Y8WvFhVpLtH,USSM19000527
235546,False,Hold the Line,80,spotify:track:4aVuWgvD0X63hcOCnZtNFA,USSM17800444
242680,False,Where Have You Been,65,spotify:track:3tyPOhuVnt5zd5kGfxbCyL,USUM71118074
142971,False,Afraid (feat. HARLEE),45,spotify:track:4FUFk1uJuPtUJrDQ8ZSylK,GBUM72003752
183588,False,White Lies,50,spotify:track:2QuQkdLLzgktXwruPAz6f4,DEE862002872
181918,False,Nice To Meet Ya (feat. Yxng Bane),54,spotify:track:1YHjRAptXqPdsdx3g6FNJL,GBUM72101848
242240,False,Sunny,65,spotify:track:3pf96IFggfQuT6Gafqx2rt,DED168000002
201640,False,Big And Chunky,52,spotify:track:5wA5mA9v9lPxAaSg1FagG6,USUM70840966
178932,False,Airwaves,63,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,DECE72000342
132330,True,KANGA (feat. Kanye West),42,spotify:track:0FWuoZiZygtNkeJqF9tXZC,QMEU31821960
155913,True,Contact (feat. Tyga),42,spotify:track:0WLhJ2NBuZHuoHY8pLVHJ0,USAT22001034
199706,True,Track Star,49,spotify:track:5hChuUMe5iHfjkXgzj1D4b,QZHN62072414
201920,False,Paradise Delay,27,spotify:track:1cscA6lDRWDZW0rvGqih34,DEQ322100094
253066,True,Bad Boy for Life,57,spotify:track:2eOuL8KesslTLQERQPu11D,USBB40580756
214066,False,Bun Up the Dance,40,spotify:track:2cgZfcnb639TaZhd1AU8iz,USSM11505215
91869,False,Formula,79,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,USQX91902497
257127,True,"Stacks (feat. Quavo, Tinie Tempah & Cesqeaux)",16,spotify:track:2boBiPBc2BiRXE6xDAj6EQ,USZ4V1700031
209882,False,Without You (feat. The Galaxy & Gia Koka),13,spotify:track:7DPPZN94WDhDJpHk3k1tgx,USZ4V1700025
110549,True,Adidas,42,spotify:track:1CY57Jb3btf0qYXSqRC9Dm,GBKQU1916977
260986,True,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",75,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,USRC11500811
169153,False,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,73,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,GBCEN2000163
204811,False,My Type,66,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,GBAYE1400856
195000,False,Run,64,spotify:track:2r8RwegunaKMYW4pDFEMKM,ZZOPM1901777
229670,False,Obnimi (Remix),46,spotify:track:6wZIdyBnKKtntqY6PVCkRu,TCAFQ2137862
173093,True,Light Years (feat. Rochelle),24,spotify:track:0RYWviwj4z1h6Sfn0z3Wql,USZ4V1700033
163247,False,Losing It - Radio Edit,54,spotify:track:2KXwJZv1pRQFQ95Kj60jBN,CA5KR1837041
241893,False,Cats In The Cradle,59,spotify:track:5x9RZg7HfXGY3JayXL3seF,USPG19290051
214666,False,T.N.T.,74,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,AUAP07600012
167038,False,The Mack,56,spotify:track:2fUZ3aMp8amSaV0mp8s6rQ,GBUM71605014
165977,True,THE SCOTTS,69,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,USSM12002217
272394,False,Do I Wanna Know?,81,spotify:track:5FVd6KXrgO9B3JPmC8OPst,GBCEL1300362
180646,False,Sunshine (feat. Dan Harkna) - Radio Edit,30,spotify:track:6P2eiuil5GGCviB9eNPHIY,GBCEN1500788
231111,True,Ray Ban Vision - Casper & B. Remix,26,spotify:track:4jWW8WpnRsHKIhr1NxE4z2,QMSDU1700150
249600,False,Propaganda,42,spotify:track:7sn0OyaKn1XKx18JjUZkSw,QMZSY1500001
192000,False,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,44,spotify:track:1KqvRRQd3lfM0pAlkGPrgD,GBAHS1700228
211000,False,Heartless,80,spotify:track:4EWCNWgDS8707fNSZ1oaA5,USUM70840511
214889,False,Go Somewhere - VIP Mix,25,spotify:track:2ZXUcOTsYd2xvJkuAYbKfP,USAT21905930
189827,False,Wash Us In The Blood,50,spotify:track:7mEUjhl6aTztdHCrxoTgBG,USUM72013565
179652,False,WOW (feat. Sabrina Carpenter) - Remix,57,spotify:track:5WokFKscrfGEGGLPTu3jgO,USSM12005545
155883,True,Best Friend (feat. Doja Cat),62,spotify:track:2etHQJxIbV0soyPhelVs9Y,USWB12004547
216720,False,Blood // Water,68,spotify:track:0AUyNF6iFxMNQsNx2nhtrw,TCADI1720999
268813,True,Outlet,44,spotify:track:6E39QsoWB7JjphPF9xCQSN,USUM71701006
192654,True,ZITTI E BUONI,55,spotify:track:1lWWoec2z1j88GRblI5anV,ITB002100112
125000,False,DANCEBOI,6,spotify:track:20GTutkCoD10faNkRVPCss,NLW2R1927110
276160,False,My Love (feat. T.I.),70,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,USJI10600477
186186,False,Friends In The Dark (feat. Otis Parker),14,spotify:track:0i4W2X4kSmQs3jX3AjY5uD,USZ4V1700030
255106,False,Conga,51,spotify:track:4aMT5LHe8A2uIc11H8Cx2m,USSD19004007
281746,False,In The Army Now,59,spotify:track:6QLspHLCLftSGPa6vNzKuo,GBF080080176
246970,False,Fake ID,54,spotify:track:1UgZXifaKYZCHtcXp9653a,CAL451706301
195678,False,Chasing Highs,47,spotify:track:3GJjiToqnCxTm5rOaqoxdi,FIPEB1700041
171029,False,Dancing With A Stranger (with Normani),67,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,GBUM71807386
229670,True,"King's Dead (with Kendrick Lamar, Future & James Blake)",66,spotify:track:51rXHuKN8Loc4sUlKPODgH,USUM71714093
132780,True,Astronaut In The Ocean,68,spotify:track:3Ofmpyhv5UAQ70mENzB277,USAT22100017
221332,False,Fly Away,69,spotify:track:1OxcIUqVmVYxT6427tbhDW,USVI29800169
154653,False,Look into My Eyes,32,spotify:track:30OO2ybk8qPzgy5H8P4NeU,NLF712000001
213610,False,Sheesh (feat. Grimes),34,spotify:track:56Y6V54T1d4ywfZMfk8DUS,USUM72019975
213706,False,"Genius (feat. Sia, Diplo, and Labrinth)",71,spotify:track:4xigPf2sigSPmuFH3qCelB,USQX91800798
231624,False,Mmm Yeah (feat. Pitbull),58,spotify:track:2n3CaPGPLYnYAvTEwKCX8t,USCM51400015
212490,False,Come On To Me (feat. Sean Paul),32,spotify:track:1ZrFWlyLNyxiRLnxqV8Fqo,US38W1430902
195924,False,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,51,spotify:track:19TOAlTFq0NDHvUPQR0tkr,GBAHS1901180
179374,False,Drive (feat. Wes Nelson),55,spotify:track:6eCmK3GQyFuTNWCJHsaF9d,GBAHS2100547
205440,False,The Right Song,48,spotify:track:59yxjfkqhOPacjiolBHQDC,CYA111500132
153148,False,Never Let Me Down,50,spotify:track:0Je3J2ml1lrnTLXXIlxrvR,DEN062003458
332373,False,No More,27,spotify:track:19SbzYzZRUA8L3GZnwjBsM,GBCEN1500884
211208,False,"Red Light Green Light - For Club Play Only, Pt. 6",54,spotify:track:5D1zGVDJTOqwaGSzYw5TtP,GBUM71900418
184390,False,If You Really Love Me (How Will I Know),60,spotify:track:5TnF44IQRsopRNa63BEyFd,UKWLG2100070
109714,True,Violin,51,spotify:track:4se25yP3bMpaMAlcxvyJ5Q,USUYG1381040
89663,True,"Vibe, Pt. 2",27,spotify:track:59WAiQ07L45fiM9hd9zGTE,QZFYZ1925729
240920,True,Say Something (Featuring Drake),55,spotify:track:7qje9qxLncMESiPeI27SAn,USUM70904795
226863,True,Lose Control (feat. Ciara & Fat Man Scoop),62,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,USEE10414022
228759,True,ZEZE (feat. Travis Scott & Offset),72,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,USAT21811523
140491,True,Bestie (feat. Kodak Black),46,spotify:track:4lFBfri98nc9yDjQKVaQZ0,USAT21813077
242965,True,Knife Talk (with 21 Savage ft. Project Pat),72,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,USUG12104409
238320,False,oui,69,spotify:track:0PJIbOdMs3bd5AT8liULMQ,USUM71513397
161684,True,Clap Ya Hands,12,spotify:track:3GOGQ52S21HuLQiGMehefX,QZNWU2166945
250746,True,Right Thurr,64,spotify:track:0l3GEbH3CviUytD6iX4wzg,USCA20300283
158757,True,Throw A Fit,50,spotify:track:7D8aQaRzoi9Qzz5yerVK5b,USRC11802716
226652,False,Praise God,67,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,USUM72116287
264946,True,Loyal (feat. Lil Wayne & Tyga),70,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,USRC11400614
83940,True,Vibe (If I Back It Up),50,spotify:track:4gOgQTv9RYYFZ1uQNnlk3q,QZDA61980898
282866,True,Put It On Me,35,spotify:track:2B6LjS2KtNAa8xIW2b2tkv,USDJ20110613
168248,True,Who Is She,34,spotify:track:31c44vaVptQyFAaoCvNZn6,QZK6G2080806
161160,True,Babyface Savage (feat. Tory Lanez),43,spotify:track:2xB64x7pRS8Qa9uuZktOnA,USAT21813076
200547,True,Super Gremlin,63,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,USAT22107295
195093,True,Good Morning,67,spotify:track:6MXXY2eiWkpDCezVCc0cMH,USUM70749081
89182,True,Ball So Hard,27,spotify:track:40O6boLUHCm5vfBiiXjKBk,USJ3V1152729
173986,False,One Dance,83,spotify:track:1zi7xx7UVEFkmKfv06H8x0,USCM51600028
199427,True,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),58,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,QMCE31902405
153294,False,Still Don't Know My Name,72,spotify:track:6N22FZs2ZhPBYi3b9XPajV,USQX91902507
174567,True,When I R.I.P.,61,spotify:track:2t16D9V5FmmRAJjsSpwvZf,USQX91902519
116666,False,"Welcome to the Wonderful World of (feat. Sia, Diplo, and Labrinth)",39,spotify:track:2mMQFumTaHcwMZsiNE57Um,USQX91900673
230961,False,Fragile,56,spotify:track:6PyxrogMU9imKqVtKx6840,SEBGA1600010
186120,False,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",43,spotify:track:6k71NlTnn41Vk7RJX7CSbY,USQX91900674
242081,False,Make Me (Cry),58,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,QM33K1500042
287693,False,Jealous,68,spotify:track:4G92yYrUs0cvY7G41YRI0z,GBHMU1400291
195746,False,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",46,spotify:track:2VDTgXwf3F6kcpX4HI0BKy,USQX91900675
200661,False,Let Me Love You Like A Woman,56,spotify:track:1gxdWpeOUBpvB908fiZs4D,GBUM72005484
168398,True,t r a n s p a r e n t s o u l feat. Travis Barker,58,spotify:track:5JKnYZOhSP7rOK0jPYcCjV,QMJMT2103571
218373,False,Heaven Can Wait - The Aston Shuffle Remix,34,spotify:track:3C4fzUgIP3ahkhOBdP38GM,USQX91901262
153890,False,Nate Growing Up,52,spotify:track:4iddJAOsc6U0hJ3krSJAKn,USQX91902501
175826,False,"No New Friends (feat. Sia, Diplo, and Labrinth)",52,spotify:track:6Dma0t0hOe6Bd6u5YRKF3n,USQX91801534
144386,True,Fight Club,27,spotify:track:2qkiFeuGW1hFVEEiUMthnL,QMJMT2002684
271813,False,Beneath Your Beautiful (feat. Emeli Sandé),61,spotify:track:2EcsgXlxz99UMDSPg5T8RF,GBHMU1200008
188826,False,Felt Like Playing Guitar And Not Singing,38,spotify:track:68jISmZBEKis7eg5Ijr17k,USUM71815769
157497,True,Mount Everest,73,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,GBHMU1800032
237720,False,Infinity,75,spotify:track:1SOClUWhOi8vHZYMz3GluK,USAT21700859
269142,False,Kids,69,spotify:track:3pyyGVqWvRMq43qtJBzxe0,TCACS1677524
228442,False,Happiest Year,70,spotify:track:219slQu3ALbTSAe9P22hvE,USAT21903715
181162,False,We All Knew,44,spotify:track:4UV1aekV3mXiKqJewTgGRo,USQX91902503
181466,True,Love Is a Bitch,68,spotify:track:6MiVIH3fQlmz44jGx2DXn4,DEVF11700118
240946,False,Soaked,51,spotify:track:4zIiarkbaDt2cm6sukb1Xt,NZCR81800001
173630,False,Left Hand Free,69,spotify:track:5qJqzpNdEbt92roedFwoDR,GBZUZ1400272
156944,True,Up,61,spotify:track:1XXimziG1uhM0eDNCZCrUl,USAT22100061
147142,False,The Squat Song (with MOTi),35,spotify:track:3w11aMZLqp0Wx7viPz0bjc,NLZ8V1800354
168601,False,Going Dumb,46,spotify:track:7arsXR8AtExnOFN3v3HiJI,QM4TX2149469
216441,False,House Arrest,49,spotify:track:3KJkOfudvW9zxBwjuRBK1G,QM37X2000014
168206,False,Bap U,50,spotify:track:4Ijr3J0lnLCGZvpXBiqCjU,USZ4V1400096
166793,False,Breaking Me,70,spotify:track:3H7ihDc1dqLriiWXwsc2po,DEUM71906724
184000,True,Brazilera,50,spotify:track:6jPFaBQGvDFrcyf5kQAJ6G,USSD12100301
190955,False,Lonely,54,spotify:track:2ZEq4HT450Ye9IFGPTl9qV,UK4ZF2000040
157605,False,Ride It,77,spotify:track:2tnVG71enUj33Ic2nFN6kZ,GBCEN1900047
190476,True,For The Night (feat. Lil Baby & DaBaby),71,spotify:track:0PvFJmanyNQMseIFrU708S,USUM72013355
242000,True,Savage Remix (feat. Beyoncé),57,spotify:track:5v4GgrXPMghOnBBLmveLac,QMCE32000145
169010,False,Run,64,spotify:track:2UbVnbE5FH6008mAm6Mmgw,USUM72004315
196652,True,The Box,79,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,USAT21906978
139000,True,Coño - Henry Fong Remix,40,spotify:track:6m5JQ8osGRHPqoRRbiRiEE,NLZ542001394
175000,False,Paul Is Dead,50,spotify:track:00I6ELT2uun44UX8y7vCBz,DEN062004787
145941,False,Another Level (ft. Lovespeake),41,spotify:track:2jSVBVxFFQY15Ce0V8HUH9,BEIW12100187
216386,True,Dior,73,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,USUM71914275
287120,True,Pepas,75,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,USSD12100307
197573,False,Regardless,52,spotify:track:3DTqHfTGj1c6y2gDXsTez4,GBUM72005576
144391,False,Pressure (feat. Tove Lo),57,spotify:track:4ga4WvRNhMsIL38pkBbnIN,NLM5S2101180
146880,False,Chain My Heart,55,spotify:track:67lbzVADsqJJ6tyVk0XCgn,DECE72103215
147401,False,Love Again (feat. Alida),61,spotify:track:63bWXWGcWnRQvdS8bJWdkB,NLZ542100048
186341,False,Together,45,spotify:track:3ydFRJUABULlXklU1M24TV,GBAYE2001141
165704,False,Too Much (feat. Usher),49,spotify:track:39umHdGKfpnjY4TFtnoQ51,USRC12003396
149032,False,Gotta Be You,41,spotify:track:2Q8fFORnsDE6I3RNvSLXSf,QZFPL2100001
192904,True,Beastmode,44,spotify:track:6yMiMpRVMjSKUN4ClxU9i8,USA2P1805296
249544,False,Hey Pablo,37,spotify:track:4gnH8nfdJfN115QAzzUc3E,CA5KR1839432
166138,False,Light It Up (feat. Nyla & Fuse ODG) [Remix],73,spotify:track:1pjvlYOMIg1NhGQbM6iwrY,QMUY41500182
228360,True,Sex,43,spotify:track:35xRiM78QjVnvo7wj8B994,NLZ541600026
250285,False,Where Are Ü Now (with Justin Bieber),69,spotify:track:66hayvUbTotekKU3H4ta1f,USAT21500555
206587,False,You Little Beauty,60,spotify:track:1gRQxbfL4ULWyTosgXSbWT,CA5KR1923939
215000,False,One Touch,45,spotify:track:4DIGP455NmYDIS663PEuUr,GB5P51400039
164000,False,The Business,34,spotify:track:3WPPF28dgYzN6iYYgX9tn9,CYA112000624
161973,False,Up All Night,24,spotify:track:5s7nFwGLm6V2PUVhX45Sbi,GBCPZ2119930
188260,False,Believe Me,57,spotify:track:44xO8889yUQHn70P73NILS,GBUM72100423
166451,False,I Get Up,32,spotify:track:4o2B0YFjGTmOwefjYb8VqJ,USDM31575201
162510,False,Sorry - James Hype Remix,38,spotify:track:3FZLElqztE94YDeTQ8dt5T,GBAHS1901066
233902,False,What About Us - Cash Cash Remix,45,spotify:track:5Xt5iEbljmwJW51LMTQ6Nx,USRC11702500
208010,False,Turn Me On (feat. Vula) - Marshall Jefferson Anthem Mix,36,spotify:track:5wwYFxRblHS6eb93JARo1f,GBCEN1900078
200595,False,I Wish (feat. Mabel) - Christmas Version,10,spotify:track:6JfqJNzpto4mRuNBfL1prF,GBAHS2101492
160667,False,Sweet Vibrations,29,spotify:track:0zfHDEuHNc8NbaJnjTFtSe,USUS12100635
230120,False,Piece Of Your Heart - James Hype Remix,44,spotify:track:71uNY0zkEKMF8UyPtjhod4,DEUM71901802
169997,False,Que Calor,60,spotify:track:2jozk0z8f2VISmr83Leyqh,QMUY41800271
237051,False,Be Right There,55,spotify:track:5W6PyPVsWzS0reonIL7gId,USZ4V1500129
163841,False,Let Me Hold You (Turn Me On),27,spotify:track:2M1XxSdrHaTIpPMhSPmrO4,NLZ541600032
206160,False,The Motto - Tiësto’s VIP Mix,46,spotify:track:6NNpXXkpPDZKxdavZbVhwJ,CYA112001086
165714,False,Body - Dzeko Remix,3,spotify:track:4CyMrpLhze8aT57vm66vst,NLF711809490
202745,False,Places,56,spotify:track:4QcDkuGQx9824a6X9BZF4e,UK98Q1600200
294253,False,U&ME (Baauer Remix),23,spotify:track:1rgVoO0JhtF0GsgklqTxc6,GB5KW2103647
237000,False,To Ü (feat. AlunaGeorge),52,spotify:track:3UgSQu6WwrXfKKDq019IHE,USAT21500551
170078,False,The Bender - Party Pupils Remix,27,spotify:track:0KobyhRMsa7kEZWN2uEF0l,USAT22003153
164739,False,Off Of My Mind,51,spotify:track:3NbX45R3yipn5PHlimaUme,SEWEE2116901
173807,False,Trouble,45,spotify:track:7BQRqhJtJoXB1pNCvf7VmZ,GBUM71604013
164566,False,Medicine - Navos Remix,20,spotify:track:0G9JMGMWgxJG72BaZGAocL,DEE862100488
243200,False,AETHER - Hex Cougar Remix,20,spotify:track:7DZDZDswXlku72fhWc75Al,GB5P52100041
210093,False,Memories (feat. Kid Cudi),74,spotify:track:7fLzbEOBOae9lUnOwr7Tse,FRZID0900480
199168,False,Titans,43,spotify:track:1YHeCzS5L9xs76eOpAS6WU,QMUY42100008
215781,False,Finest Hour (feat. Abir),43,spotify:track:0p0ljM6RxgpGt7wthGqBZa,USAT21801456
125878,False,Dynamite,45,spotify:track:3HqQpSTLHJRKDhulVacRFb,DEE862100535
190240,False,I Don't Want You,47,spotify:track:5vcfy76yr163pFH7NkN6nX,GBCEN2100119
180150,False,Love & War (feat. Yade Lauren),34,spotify:track:1alqdtvLbD2IxGlyHAW0BP,USZ4V1600244
190218,True,All We Got (feat. KIDDO),53,spotify:track:1iAyJBksvAI6DQEnzv8l1E,DEA622000934
238493,False,Roll It Gal,41,spotify:track:1dhrBVOBJVRAomxv0sqfmK,USJ9Q0700018
153213,True,So Mi Like It,52,spotify:track:6IFDy0imCdhDpHj98GczEX,USVPR1400518
270586,True,Still D.R.E.,77,spotify:track:503OTo2dSqe7qk76rgsbep,USIR19905031
134785,False,In The Morning (Let Your Love Come In) - Original Radio Edit,45,spotify:track:2M5BecF1hOqHevr4BDRi84,GBAAA0900779
199906,False,Levels - Radio Edit,75,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,SEUM71100962
225881,False,Beautiful People,48,spotify:track:7mdNKXxia7AeSuJqjjA2rb,USJI11100070
279204,True,Good Days,73,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,USRC12004189
141805,True,STAY (with Justin Bieber),76,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,USSM12103949
197935,False,Glad You Came,73,spotify:track:5yDL13y5giogKs2fSNf7sj,GBUM71104495
198081,True,Peaches (feat. Daniel Caesar & Giveon),75,spotify:track:4iJyoBOLtHqaGxP12qzhQI,USUM72102636
239600,False,Pumped Up Kicks,81,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,USSM11002931
278085,True,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",59,spotify:track:6uvMKqNlrSvcC4NaKnrwjZ,GBAHS2100229
187277,False,HEAT,42,spotify:track:4x0yfBUpGWpovUxJqj20p0,GBCEN2100006
285600,True,Sweet Robbery,27,spotify:track:27ruZRRrJomRQZyCEfi5TU,USASN0601370
291066,True,Back Against Da Wall,26,spotify:track:5ku9w46YvoQ0JfYt507N68,USASN0601371
166579,True,ODIUM,58,spotify:track:4yyX0nJqMpqaubcGdGsxx9,QZHPJ1914788
146666,True,THINKIN OF A DRIVE BY,43,spotify:track:1SqMUyn5xMwVRfVzR9DSRs,QMDA72186491
229466,True,Walk Up To Your House,34,spotify:track:3R8sCwlK9pbFuvpdzAknyG,USASN0599112
262666,True,"Hypnotize Cash Money (feat. Hot Boyz, BG, Juvenile & Big Tymers)",25,spotify:track:0hDRkyeMIQ5ZrKCeLS7EJZ,USRE49900045
250373,False,Yeah! (feat. Lil Jon & Ludacris),80,spotify:track:5rb9QrpfcKFHM1EUbSIurX,USAR10301423
174736,True,Scary Garry - Jidanofu Remix,26,spotify:track:4Azl8DdgFKdALleh0r2cYa,QMFMF2113788
189906,True,Paper Chase (feat. Fatal),16,spotify:track:32NqmMSURaieJaK601FqDI,USRE49900044
142545,True,OLD GENESIS,43,spotify:track:6qZjcaPcEs7AhqpP1xSEIK,QM6P42107818
